Plot_ID,Plant_ID,Tree_shrub,Species_CN,Stem,Area,Pla_spo,Pot,Pub_pri,Street
298,S01,Shrub,山茶,,1.8,Planted,Non_pot,Private,Non_street
298,S02,Shrub,南天竹,,1.44,Planted,Non_pot,Private,Non_street
298,S03,Shrub,栀子,,0.25,Planted,Non_pot,Private,Non_street
299,S02,Shrub,平户杜鹃,,2.16,Planted,Non_pot,Public,Street
299,S01,Shrub,平户杜鹃,,8.64,Planted,Non_pot,Public,Street
299,S03,Shrub,平户杜鹃,,1.8,Planted,Non_pot,Public,Street
299,S04,Shrub,平户杜鹃,,2.64,Planted,Non_pot,Public,Street
300,S03,Shrub,石斑木,,4.2,Planted,Non_pot,Public,Street
300,S04,Shrub,石斑木,,0.3,Planted,Non_pot,Public,Street
300,S02,Shrub,石斑木,,0.42,Planted,Non_pot,Public,Street
300,S01,Shrub,六月雪,,0.25,Planted,Non_pot,Public,Street
301,S01,Shrub,芍药,,0.2,Planted,Pot,Private,Non_street
301,S02,Shrub,鹅掌柴,,0.36,Planted,Pot,Private,Non_street
301,S08,Shrub,鹅掌柴,,0.36,Planted,Pot,Private,Non_street
301,S03,Shrub,大叶早樱,,0.09,Planted,Pot,Private,Non_street
301,S04,Shrub,绣球,,0.12,Planted,Pot,Private,Non_street
301,S06,Shrub,大果柏,,0.27,Planted,Pot,Private,Non_street
301,S07,Shrub,栎叶绣球,,0.09,Planted,Pot,Private,Non_street
301,S09,Shrub,草珊瑚,,0.09,Planted,Pot,Private,Non_street
301,S10,Shrub,假连翘,,2.4,Planted,Pot,Private,Non_street
301,S11,Shrub,月季花,,0.36,Planted,Pot,Private,Non_street
301,S05,Shrub,木犀榄,,0.36,Planted,Pot,Private,Non_street
303,S02,Shrub,山茶,,1,Planted,Non_pot,Public,Non_street
303,S07,Shrub,山茶,,1,Planted,Non_pot,Public,Non_street
303,S08,Shrub,山茶,,0.9,Planted,Non_pot,Public,Non_street
303,S09,Shrub,山茶,,1,Planted,Non_pot,Public,Non_street
303,S11,Shrub,大果柏,,2.1,Planted,Non_pot,Public,Non_street
303,S10,Shrub,八角金盘,,1.3,Planted,Non_pot,Public,Non_street
303,S13,Shrub,皋月杜鹃,,1.35,Planted,Non_pot,Public,Non_street
303,S04,Shrub,马醉木,,0.49,Planted,Non_pot,Public,Non_street
303,S05,Shrub,马醉木,,0.49,Planted,Non_pot,Public,Non_street
303,S06,Shrub,马醉木,,0.49,Planted,Non_pot,Public,Non_street
303,S01,Shrub,日本黄杨,,0.6,Planted,Non_pot,Public,Non_street
303,S12,Shrub,台湾十大功劳,,5.04,Planted,Non_pot,Public,Non_street
303,S03,Shrub,栀子,,1.44,Planted,Non_pot,Public,Non_street
305,S01,Shrub,南天竹,,2.25,Planted,Non_pot,Public,Non_street
305,S02,Shrub,南天竹,,2.25,Planted,Non_pot,Public,Non_street
305,S03,Shrub,南天竹,,2.25,Planted,Non_pot,Public,Non_street
305,S04,Shrub,南天竹,,2.25,Planted,Non_pot,Public,Non_street
305,S05,Shrub,南天竹,,2.25,Planted,Non_pot,Public,Non_street
307,S04,Shrub,石斑木,,0.18,Spontaneous,Non_pot,Private,Non_street
307,S01,Shrub,楝,,0.63,Spontaneous,Non_pot,Private,Non_street
307,S05,Shrub,楝,,0.16,Spontaneous,Non_pot,Private,Non_street
307,S02,Shrub,南天竹,,0.49,Spontaneous,Non_pot,Private,Non_street
307,S03,Shrub,樟树,,0.09,Spontaneous,Non_pot,Private,Non_street
307,S08,Shrub,海南龙血树,,0.36,Planted,Non_pot,Private,Non_street
307,S09,Shrub,月季花,,0.72,Planted,Non_pot,Private,Non_street
307,S06,Shrub,齿叶冬青,,1.44,Planted,Non_pot,Private,Non_street
307,S07,Shrub,齿叶冬青,,1.44,Planted,Non_pot,Private,Non_street
307,S11,Shrub,齿叶冬青,,0.81,Planted,Non_pot,Private,Non_street
307,S12,Shrub,齿叶冬青,,0.4,Planted,Non_pot,Private,Non_street
307,S13,Shrub,齿叶冬青,,1.08,Planted,Non_pot,Private,Non_street
307,S10,Shrub,皋月杜鹃,,0.48,Planted,Non_pot,Private,Non_street
307,S14,Shrub,皋月杜鹃,,1.4,Planted,Non_pot,Private,Non_street
309,S17,Shrub,蟹爪兰,,0.09,Planted,Pot,Private,Non_street
309,S25,Shrub,蟹爪兰,,0.06,Planted,Pot,Private,Non_street
309,S21,Shrub,南紫薇,,0.09,Planted,Pot,Private,Non_street
309,S22,Shrub,交让木,,0.0225,Planted,Pot,Private,Non_street
309,S26,Shrub,鹅掌柴,,0.7,Planted,Pot,Private,Non_street
309,S28,Shrub,草珊瑚,,0.09,Planted,Pot,Private,Non_street
309,S05,Shrub,月季花,,0.18,Planted,Pot,Private,Non_street
309,S08,Shrub,胡椒木,,0.09,Planted,Pot,Private,Non_street
309,S09,Shrub,月季花,,0.12,Planted,Pot,Private,Non_street
309,S10,Shrub,燕子掌,,0.49,Planted,Pot,Private,Non_street
309,S11,Shrub,燕子掌,,0.9,Planted,Pot,Private,Non_street
309,S20,Shrub,燕子掌,,0.16,Planted,Pot,Private,Non_street
309,S13,Shrub,月季花,,0.09,Planted,Pot,Private,Non_street
309,S14,Shrub,南非万寿菊,,0.04,Planted,Pot,Private,Non_street
309,S16,Shrub,月季花,,0.12,Planted,Pot,Private,Non_street
309,S19,Shrub,鸡爪槭,,0.03,Planted,Pot,Private,Non_street
309,S03,Shrub,南天竹,,0.12,Planted,Pot,Private,Non_street
309,S06,Shrub,南天竹,,0.16,Planted,Pot,Private,Non_street
309,S07,Shrub,南天竹,,0.09,Planted,Pot,Private,Non_street
309,S12,Shrub,南天竹,,0.09,Planted,Pot,Private,Non_street
309,S15,Shrub,南天竹,,0.09,Planted,Pot,Private,Non_street
309,S27,Shrub,南天竹,,0.25,Planted,Pot,Private,Non_street
309,S18,Shrub,平户杜鹃,,0.09,Planted,Pot,Private,Non_street
309,S04,Shrub,鸳鸯茉莉,,0.25,Planted,Pot,Private,Non_street
309,S23,Shrub,朱砂根,,0.0225,Planted,Pot,Private,Non_street
309,S24,Shrub,朱砂根,,0.01,Planted,Pot,Private,Non_street
309,S01,Shrub,七叶一枝花,,0.15,Planted,Non_pot,Private,Non_street
309,S02,Shrub,木犀榄,,0.3,Planted,Non_pot,Private,Non_street
311,S01,Shrub,牡丹,,0.16,Planted,Non_pot,Public,Non_street
311,S02,Shrub,山茶,,0.42,Planted,Non_pot,Public,Non_street
311,S04,Shrub,茶梅,,0.42,Planted,Non_pot,Public,Non_street
311,S08,Shrub,十大功劳,,0.06,Planted,Non_pot,Public,Non_street
311,S09,Shrub,六月雪,,0.09,Planted,Non_pot,Public,Non_street
311,S10,Shrub,六月雪,,0.09,Planted,Non_pot,Public,Non_street
311,S11,Shrub,皋月杜鹃,,0.36,Planted,Non_pot,Public,Non_street
311,S05,Shrub,平户杜鹃,,1,Planted,Non_pot,Public,Non_street
311,S06,Shrub,平户杜鹃,,1,Planted,Non_pot,Public,Non_street
311,S03,Shrub,青冈,,0.6,Planted,Non_pot,Public,Non_street
311,S07,Shrub,朱砂根,,0.04,Planted,Non_pot,Public,Non_street
313,S01,Shrub,平户杜鹃,,3.3,Planted,Non_pot,Public,Street
317,S01,Shrub,亚洲络石,,0.18,Planted,Non_pot,Private,Non_street
317,S02,Shrub,山茶,,0.045,Planted,Non_pot,Private,Non_street
317,S03,Shrub,鸡爪槭,,0.96,Planted,Non_pot,Private,Non_street
318,S07,Shrub,大花六道木,,1.5,Planted,Non_pot,Private,Non_street
318,S04,Shrub,皋月杜鹃,,0.48,Planted,Non_pot,Private,Non_street
318,S02,Shrub,柃木,,0.09,Planted,Non_pot,Private,Non_street
318,S03,Shrub,柃木,,0.25,Planted,Non_pot,Private,Non_street
318,S01,Shrub,南天竹,,0.09,Planted,Non_pot,Private,Non_street
318,S05,Shrub,小蜡,,0.3,Planted,Non_pot,Private,Non_street
318,S06,Shrub,小蜡,,0.45,Planted,Non_pot,Private,Non_street
321,S01,Shrub,朴树,,0.16,Spontaneous,Non_pot,Public,Non_street
326,S19,Shrub,鸡爪槭,,0.0056,Spontaneous,Non_pot,Private,Non_street
326,S22,Shrub,鸡爪槭,,0.0025,Spontaneous,Non_pot,Private,Non_street
326,S11,Shrub,女贞,,0.06,Spontaneous,Non_pot,Private,Non_street
326,S12,Shrub,富宁槭,,0.12,Spontaneous,Non_pot,Private,Non_street
326,S16,Shrub,富宁槭,,0.01,Spontaneous,Non_pot,Private,Non_street
326,S17,Shrub,富宁槭,,0.015,Spontaneous,Non_pot,Private,Non_street
326,S18,Shrub,富宁槭,,0.01,Spontaneous,Non_pot,Private,Non_street
326,S15,Shrub,朱砂根,,0.04,Spontaneous,Non_pot,Private,Non_street
326,S21,Shrub,朱砂根,,0.01,Spontaneous,Non_pot,Private,Non_street
326,S20,Shrub,南天竹,,0.12,Spontaneous,Non_pot,Private,Non_street
326,S23,Shrub,南天竹,,0.12,Spontaneous,Non_pot,Private,Non_street
326,S13,Shrub,朴树,,0.04,Spontaneous,Non_pot,Private,Non_street
326,S14,Shrub,朴树,,0.0225,Spontaneous,Non_pot,Private,Non_street
326,S24,Shrub,南天竹,,0.64,Planted,Pot,Private,Non_street
326,S01,Shrub,金丝梅,,4.5,Planted,Non_pot,Private,Non_street
326,S02,Shrub,台湾吊钟花,,0.09,Planted,Non_pot,Private,Non_street
326,S03,Shrub,马醉木,,0.12,Planted,Non_pot,Private,Non_street
326,S04,Shrub,马醉木,,0.2,Planted,Non_pot,Private,Non_street
326,S09,Shrub,鸡爪槭,,0.09,Planted,Non_pot,Private,Non_street
326,S10,Shrub,女贞,,0.04,Planted,Non_pot,Private,Non_street
326,S06,Shrub,八角金盘,,0.18,Planted,Non_pot,Private,Non_street
326,S05,Shrub,南天竹,,0.25,Planted,Non_pot,Private,Non_street
326,S07,Shrub,南天竹,,0.09,Planted,Non_pot,Private,Non_street
326,S08,Shrub,南天竹,,0.09,Planted,Non_pot,Private,Non_street
327,S06,Shrub,山茶,,0.09,Planted,Pot,Private,Non_street
327,S05,Shrub,矮棕竹,,0.2,Planted,Pot,Private,Non_street
327,S03,Shrub,南天竹,,0.05,Planted,Pot,Private,Non_street
327,S02,Shrub,山茶,,1,Planted,Non_pot,Private,Non_street
327,S01,Shrub,绣球,,0.49,Planted,Non_pot,Private,Non_street
327,S08,Shrub,珍珠绣线菊,,1,Planted,Non_pot,Private,Non_street
327,S09,Shrub,厚皮香,,0.81,Planted,Non_pot,Private,Non_street
327,S04,Shrub,南天竹,,0.42,Planted,Non_pot,Private,Non_street
327,S07,Shrub,紫薇,,0.42,Planted,Non_pot,Private,Non_street
329,S10,Shrub,大花六道木,,2.4,Planted,Non_pot,Private,Non_street
329,S07,Shrub,皋月杜鹃,,0.12,Planted,Non_pot,Private,Non_street
329,S08,Shrub,石斑木,,1.56,Planted,Non_pot,Private,Non_street
329,S06,Shrub,南天竹,,0.49,Planted,Non_pot,Private,Non_street
329,S09,Shrub,平户杜鹃,,0.15,Planted,Non_pot,Private,Non_street
329,S05,Shrub,绣球,,0.49,Planted,Non_pot,Private,Non_street
329,S02,Shrub,大花六道木,,0.36,Planted,Non_pot,Public,Street
329,S01,Shrub,大花六道木,,1.12,Planted,Non_pot,Public,Street
329,S03,Shrub,大花六道木,,0.72,Planted,Non_pot,Public,Street
329,S04,Shrub,大花六道木,,1.2,Planted,Non_pot,Public,Street
331,S01,Shrub,鹅掌柴,,0.6,Planted,Pot,Private,Non_street
331,S03,Shrub,绣球,,0.12,Planted,Non_pot,Private,Non_street
331,S04,Shrub,紫薇,,0.36,Planted,Non_pot,Private,Non_street
331,S02,Shrub,洋常春藤,,1.69,Planted,Non_pot,Private,Non_street
332,S02,Shrub,绣球,,0.09,Planted,Pot,Private,Non_street
332,S06,Shrub,亚洲络石,,0.1225,Planted,Pot,Private,Non_street
332,S07,Shrub,天竺葵,,0.3,Planted,Pot,Private,Non_street
332,S04,Shrub,齿叶冬青,,0.12,Planted,Non_pot,Private,Non_street
332,S05,Shrub,皋月杜鹃,,0.9,Planted,Non_pot,Private,Non_street
332,S01,Shrub,南天竹,,0.09,Planted,Non_pot,Private,Non_street
332,S03,Shrub,南天竹,,0.3,Planted,Non_pot,Private,Non_street
334,S01,Shrub,皋月杜鹃,,0.09,Planted,Non_pot,Private,Non_street
334,S02,Shrub,皋月杜鹃,,0.09,Planted,Non_pot,Private,Non_street
334,S04,Shrub,圆柏,,2.25,Planted,Non_pot,Public,Street
334,S03,Shrub,石斑木,,0.45,Planted,Non_pot,Public,Street
334,S05,Shrub,平户杜鹃,,2.72,Planted,Non_pot,Public,Street
338,S02,Shrub,糙叶树,,0.05,Spontaneous,Non_pot,Private,Non_street
338,S04,Shrub,鳄梨,,0.09,Planted,Pot,Private,Non_street
338,S03,Shrub,青木,,1,Planted,Pot,Private,Non_street
338,S05,Shrub,石斑木,,3,Planted,Non_pot,Private,Non_street
338,S01,Shrub,南天竹,,0.0625,Planted,Non_pot,Private,Non_street
343,S14,Shrub,山茶,,0.04,Planted,Pot,Private,Non_street
343,S01,Shrub,南天竹,,0.08,Planted,Pot,Private,Non_street
343,S02,Shrub,南天竹,,0.12,Planted,Pot,Private,Non_street
343,S04,Shrub,绣球,,0.125,Planted,Pot,Private,Non_street
343,S10,Shrub,绣球,,0.25,Planted,Pot,Private,Non_street
343,S12,Shrub,绣球,,0.09,Planted,Pot,Private,Non_street
343,S13,Shrub,绣球,,0.09,Planted,Pot,Private,Non_street
343,S07,Shrub,染井吉野樱,,0.04,Planted,Pot,Private,Non_street
343,S09,Shrub,海南龙血树,,0.16,Planted,Pot,Private,Non_street
343,S15,Shrub,月季花,,0.16,Planted,Pot,Private,Non_street
343,S16,Shrub,月季花,,0.16,Planted,Pot,Private,Non_street
343,S17,Shrub,月季花,,0.16,Planted,Pot,Private,Non_street
343,S03,Shrub,南天竹,,0.0625,Planted,Pot,Private,Non_street
343,S06,Shrub,南天竹,,0.09,Planted,Pot,Private,Non_street
343,S08,Shrub,南天竹,,0.0625,Planted,Pot,Private,Non_street
343,S05,Shrub,皋月杜鹃,,0.09,Planted,Non_pot,Private,Non_street
343,S11,Shrub,南天竹,,0.09,Planted,Non_pot,Private,Non_street
349,S01,Shrub,海南龙血树,,0.24,Planted,Pot,Private,Non_street
350,S01,Shrub,茶梅,,0.25,Planted,Non_pot,Private,Non_street
350,S02,Shrub,茶梅,,0.49,Planted,Non_pot,Private,Non_street
350,S03,Shrub,南天竹,,0.36,Planted,Non_pot,Private,Non_street
350,S04,Shrub,南天竹,,0.56,Planted,Non_pot,Private,Non_street
15,T01,Tree,樟树,1,,Spontaneous,Non_pot,Private,Non_street
15,T02,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T03,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T04,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T05,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T06,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T07,Tree,日本女贞,1,,Planted,Non_pot,Private,Non_street
15,T08,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
15,T09,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
15,T10,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
15,T11,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
58,T03,Tree,合欢,1,,Planted,Pot,Private,Non_street
96,T04,Tree,野迎春,1,,Planted,Pot,Private,Non_street
97,T05,Tree,柑橘,1,,Planted,Pot,Private,Non_street
97,T07,Tree,燕子掌,1,,Planted,Pot,Private,Non_street
97,T09,Tree,胡椒木,1,,Planted,Pot,Private,Non_street
97,T08,Tree,美花红千层,1,,Planted,Pot,Private,Non_street
97,T06,Tree,柊树,1,,Planted,Pot,Private,Non_street
112,T08,Tree,月季花,1,,Planted,Pot,Private,Non_street
112,T07,Tree,糙叶树,1,,Planted,Pot,Private,Non_street
112,T10,Tree,鸡爪槭,1,,Planted,Pot,Private,Non_street
112,T11,Tree,鸡爪槭,1,,Planted,Pot,Private,Non_street
112,T09,Tree,榉树,1,,Planted,Pot,Private,Non_street
142,T01,Tree,木犀榄,1,,Planted,Pot,Private,Non_street
24,T01,Tree,野梧桐,1,,Spontaneous,Non_pot,Private,Non_street
43,T04,Tree,糙叶树,1,,Spontaneous,Non_pot,Private,Non_street
43,T05,Tree,构树,1,,Spontaneous,Non_pot,Private,Non_street
43,T08,Tree,朴树,1,,Spontaneous,Non_pot,Private,Non_street
54,T08,Tree,南天竹,1,,Spontaneous,Non_pot,Private,Non_street
54,T09,Tree,南天竹,1,,Spontaneous,Non_pot,Private,Non_street
55,T06,Tree,朴树,1,,Spontaneous,Non_pot,Private,Non_street
55,T05,Tree,小蜡,1,,Spontaneous,Non_pot,Private,Non_street
60,T01,Tree,茶,1,,Spontaneous,Non_pot,Private,Non_street
60,T02,Tree,女贞,1,,Spontaneous,Non_pot,Private,Non_street
60,T03,Tree,女贞,1,,Spontaneous,Non_pot,Private,Non_street
83,T03,Tree,南天竹,1,,Spontaneous,Non_pot,Private,Non_street
112,T01,Tree,南天竹,1,,Spontaneous,Non_pot,Private,Non_street
112,T03,Tree,朴树,1,,Spontaneous,Non_pot,Private,Non_street
112,T04,Tree,桑,1,,Spontaneous,Non_pot,Private,Non_street
122,T01,Tree,大叶胡颓子,1,,Spontaneous,Non_pot,Private,Non_street
138,T07,Tree,南天竹,1,,Spontaneous,Non_pot,Private,Non_street
138,T09,Tree,枇杷,1,,Spontaneous,Non_pot,Private,Non_street
138,T01,Tree,亚洲络石,1,,Spontaneous,Non_pot,Private,Non_street
138,T06,Tree,亚洲络石,1,,Spontaneous,Non_pot,Private,Non_street
138,T03,Tree,盐肤木,1,,Spontaneous,Non_pot,Private,Non_street
138,T04,Tree,盐肤木,1,,Spontaneous,Non_pot,Private,Non_street
138,T05,Tree,盐肤木,1,,Spontaneous,Non_pot,Private,Non_street
138,T08,Tree,盐肤木,1,,Spontaneous,Non_pot,Private,Non_street
163,T07,Tree,朴树,1,,Spontaneous,Non_pot,Private,Non_street
163,T05,Tree,洋火棘,1,,Spontaneous,Non_pot,Private,Non_street
163,T12,Tree,洋火棘,1,,Spontaneous,Non_pot,Private,Non_street
214,T01,Tree,苎麻,1,,Spontaneous,Non_pot,Private,Non_street
307,T01,Tree,柑橘,1,,Spontaneous,Non_pot,Private,Non_street
53,T02,Tree,糙叶树,1,,Spontaneous,Non_pot,Private,Non_street
53,T01,Tree,日本女贞,1,,Spontaneous,Non_pot,Private,Non_street
53,T03,Tree,樟树,1,,Spontaneous,Non_pot,Private,Non_street
188,T01,Tree,月季花,1,,Planted,Pot,Private,Non_street
188,T02,Tree,染井吉野樱,1,,Planted,Pot,Private,Non_street
191,T01,Tree,大叶早樱,1,,Planted,Pot,Private,Non_street
191,T02,Tree,大叶早樱,1,,Planted,Pot,Private,Non_street
191,T03,Tree,南天竹,1,,Planted,Pot,Private,Non_street
217,T01,Tree,大叶早樱,1,,Planted,Pot,Private,Non_street
237,T01,Tree,厚皮香,1,,Planted,Pot,Private,Non_street
270,T02,Tree,洋火棘,1,,Planted,Pot,Private,Non_street
281,T02,Tree,鹅掌柴,1,,Planted,Pot,Private,Non_street
293,T01,Tree,女贞,1,,Planted,Pot,Private,Non_street
138,T10,Tree,大花四照花,1,,Planted,Non_pot,Private,Non_street
17,T05,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
17,T03,Tree,榉树,1,,Planted,Non_pot,Private,Non_street
17,T04,Tree,三裂树参,1,,Planted,Non_pot,Private,Non_street
17,T06,Tree,三裂树参,1,,Planted,Non_pot,Private,Non_street
17,T01,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
17,T02,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
18,T05,Tree,榉树,1,,Planted,Non_pot,Private,Non_street
18,T04,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
21,T04,Tree,网脉丁香,1,,Planted,Non_pot,Private,Non_street
21,T06,Tree,日本商陆,1,,Planted,Non_pot,Private,Non_street
21,T08,Tree,假连翘,1,,Planted,Non_pot,Private,Non_street
21,T03,Tree,冬青卫矛,1,,Planted,Non_pot,Private,Non_street
21,T07,Tree,合欢,1,,Planted,Non_pot,Private,Non_street
21,T01,Tree,榉树,1,,Planted,Non_pot,Private,Non_street
21,T02,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
21,T05,Tree,日本树莓,1,,Planted,Non_pot,Private,Non_street
22,T13,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
22,T14,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
22,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T02,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T03,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T04,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T05,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T06,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T15,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T16,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T18,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T19,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T20,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T22,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T23,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T24,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T25,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T26,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T27,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T28,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T29,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T30,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T31,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T32,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T33,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T34,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
22,T07,Tree,朴树,1,,Planted,Non_pot,Private,Non_street
22,T08,Tree,珊瑚树,1,,Planted,Non_pot,Private,Non_street
22,T21,Tree,台湾十大功劳,1,,Planted,Non_pot,Private,Non_street
22,T35,Tree,绣球,1,,Planted,Non_pot,Private,Non_street
22,T36,Tree,绣球,1,,Planted,Non_pot,Private,Non_street
22,T17,Tree,银杏,1,,Planted,Non_pot,Private,Non_street
22,T09,Tree,紫薇,1,,Planted,Non_pot,Private,Non_street
22,T10,Tree,紫薇,1,,Planted,Non_pot,Private,Non_street
22,T11,Tree,棕榈,1,,Planted,Non_pot,Private,Non_street
22,T12,Tree,棕榈,1,,Planted,Non_pot,Private,Non_street
24,T03,Tree,圆柏,1,,Planted,Non_pot,Private,Non_street
24,T04,Tree,圆柏,1,,Planted,Non_pot,Private,Non_street
24,T05,Tree,圆柏,1,,Planted,Non_pot,Private,Non_street
24,T09,Tree,榉树,1,,Planted,Non_pot,Private,Non_street
24,T10,Tree,梅,1,,Planted,Non_pot,Private,Non_street
24,T14,Tree,香桃木,1,,Planted,Non_pot,Private,Non_street
24,T02,Tree,木犀榄,1,,Planted,Non_pot,Private,Non_street
24,T07,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
24,T11,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
24,T12,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
24,T06,Tree,平户杜鹃,1,,Planted,Non_pot,Private,Non_street
24,T13,Tree,柿,1,,Planted,Non_pot,Private,Non_street
24,T08,Tree,无花果,1,,Planted,Non_pot,Private,Non_street
24,T15,Tree,珍珠绣线菊,1,,Planted,Non_pot,Private,Non_street
25,T01,Tree,野茉莉,1,,Planted,Non_pot,Private,Non_street
25,T02,Tree,野茉莉,1,,Planted,Non_pot,Private,Non_street
25,T03,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
25,T11,Tree,三裂树参,1,,Planted,Non_pot,Private,Non_street
25,T12,Tree,三裂树参,1,,Planted,Non_pot,Private,Non_street
25,T06,Tree,冬青卫矛,1,,Planted,Non_pot,Private,Non_street
25,T07,Tree,冬青卫矛,1,,Planted,Non_pot,Private,Non_street
25,T08,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
25,T09,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
25,T10,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
25,T04,Tree,三裂树参,1,,Planted,Non_pot,Private,Non_street
25,T05,Tree,柊树,1,,Planted,Non_pot,Private,Non_street
43,T01,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
43,T06,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
43,T07,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
43,T02,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
43,T03,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
45,T01,Tree,连香树,1,,Planted,Non_pot,Private,Non_street
45,T02,Tree,连香树,1,,Planted,Non_pot,Private,Non_street
45,T03,Tree,木槿,1,,Planted,Non_pot,Private,Non_street
45,T05,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
45,T04,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
46,T02,Tree,台湾吊钟花,1,,Planted,Non_pot,Private,Non_street
46,T03,Tree,台湾吊钟花,1,,Planted,Non_pot,Private,Non_street
46,T04,Tree,台湾吊钟花,1,,Planted,Non_pot,Private,Non_street
46,T05,Tree,木芙蓉,1,,Planted,Non_pot,Private,Non_street
46,T08,Tree,日本辛夷,1,,Planted,Non_pot,Private,Non_street
46,T09,Tree,日本辛夷,1,,Planted,Non_pot,Private,Non_street
46,T10,Tree,台湾吊钟花,1,,Planted,Non_pot,Private,Non_street
46,T11,Tree,台湾吊钟花,1,,Planted,Non_pot,Private,Non_street
46,T12,Tree,台湾吊钟花,1,,Planted,Non_pot,Private,Non_street
46,T13,Tree,台湾吊钟花,1,,Planted,Non_pot,Private,Non_street
46,T01,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
46,T07,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
46,T06,Tree,十大功劳,1,,Planted,Non_pot,Private,Non_street
50,T01,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
50,T02,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
50,T04,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
50,T03,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
53,T12,Tree,八角金盘,1,,Planted,Non_pot,Private,Non_street
53,T05,Tree,糙叶树,1,,Planted,Non_pot,Private,Non_street
53,T06,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
53,T08,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
53,T11,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
53,T04,Tree,日本女贞,1,,Planted,Non_pot,Private,Non_street
53,T09,Tree,雪松,1,,Planted,Non_pot,Private,Non_street
53,T10,Tree,雪松,1,,Planted,Non_pot,Private,Non_street
53,T07,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
54,T03,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
54,T04,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
54,T05,Tree,大叶冬青,1,,Planted,Non_pot,Private,Non_street
54,T07,Tree,荷花玉兰,1,,Planted,Non_pot,Private,Non_street
